external_id,default_code,name,taxes_id,supplier_taxes_id
product.product_11013,62285,"SERVICIOS COMERCIALES AL POR MENOR DE MAQUINARIA Y EQUIPO PARA  TRABAJOS AGRICOLAS, EN CESPED Y DE JARDINERIA, INCLUIDOS TRACTORES, EN TIENDAS ESPECIALIZADAS",,
product.product_11014,62285.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE MAQUINARIA Y EQUIPO PARA  TRABAJOS AGRICOLAS, EN CESPED Y DE JARDINERIA, INCLUIDOS TRACTORES, EN TIENDAS ESPECIALIZADAS",,
product.product_11015,62286,"SERVICIOS COMERCIALES AL POR MENOR DE MAQUINARIA Y EQUIPO  DE MINERIA, CONSTRUCCION E INGENIERIA CIVIL EN TIENDAS ESPECIALIZADAS",,
product.product_11016,62286,"SERVICIOS COMERCIALES AL POR MENOR DE MAQUINARIA Y EQUIPO  DE MINERIA, CONSTRUCCION E INGENIERIA CIVIL EN TIENDAS ESPECIALIZADAS",,
product.product_11017,62286.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE MAQUINARIA Y EQUIPO  DE MINERIA, CONSTRUCCION E INGENIERIA CIVIL EN TIENDAS ESPECIALIZADAS",,
product.product_11018,62287,SERVICIOS COMERCIALES AL POR MENOR DE  OTROS ELEMENTOS DE MAQUINARIA Y EQUIPO INDUSTRIALES Y SUMINISTROS  AFINES PARA SU FUNCIONAMIENTO EN TIENDAS ESPECIALIZADAS,,
product.product_11019,62287,SERVICIOS COMERCIALES AL POR MENOR DE OTROS ELEMENTOS DE MAQUINARIA Y EQUIPO INDUSTRIALES  Y SUMINISTROS AFINES  PARA SU FUNCIONAMIENTO EN TIENDAS ESPECIALIZADAS,,
product.product_11020,62287.00.1,SERVICIOS COMERCIALES AL POR MENOR DE OTROS ELEMENTOS DE MAQUINARIA Y EQUIPO INDUSTRIALES  Y SUMINISTROS AFINES  PARA SU FUNCIONAMIENTO EN TIENDAS ESPECIALIZADAS,,
product.product_11021,62287.00.2,SUMINISTROS PARA MAQUINARIA DE IMPRESION GRAFICA,,
product.product_11022,62289,SERVICIOS COMERCIALES AL POR MENOR DE OTRA MAQUINARIA  Y  OTRO  EQUIPO N.C.P. EN TIENDAS ESPECIALIZADAS,,
product.product_11023,62289,SERVICIOS COMERCIALES AL POR MENOR DE OTRA MAQUINARIA  Y  OTRO  EQUIPO N.C.P. EN TIENDAS ESPECIALIZADAS,,
product.product_11024,62289.00.1,SERVICIOS COMERCIALES AL POR MENOR DE OTRA MAQUINARIA  Y  OTRO  EQUIPO N.C.P. EN TIENDAS ESPECIALIZADAS,,
product.product_11025,6229,SERVICIOS COMERCIALES AL POR MENOR DE OTROS PRODUCTOS EN TIENDAS ESPECIALIZADAS,,
product.product_11026,62291,"SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS AFINES EN TIENDAS ESPECIALIZADAS",,
product.product_11027,62291,"SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS AFINES EN TIENDAS ESPECIALIZADAS",,
product.product_11028,62291.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS AFINES EN TIENDAS ESPECIALIZADAS",,
product.product_11029,62294,SERVICIOS COMERCIALES AL POR MENOR DE PAPEL Y CARTON EN TIENDAS ESPECIALIZADAS,,
product.product_11030,62294,SERVICIOS COMERCIALES AL POR MENOR DE PAPEL Y CARTON EN TIENDAS ESPECIALIZADAS,,
product.product_11031,62294.00.1,SERVICIOS COMERCIALES AL POR MENOR DE PAPEL Y CARTON EN TIENDAS ESPECIALIZADAS,,
product.product_11032,62299,SERVICIOS COMERCIALES AL POR MENOR DE OTROS PRODUCTOS N.C.P. EN TIENDAS ESPECIALIZADAS,,
product.product_11033,62299,SERVICIOS COMERCIALES AL POR MENOR DE OTROS PRODUCTOS N.C.P. EN TIENDAS ESPECIALIZADAS,,
product.product_11034,62299.00.1,SERVICIOS COMERCIALES AL POR MENOR DE OTROS PRODUCTOS N.C.P. EN TIENDAS ESPECIALIZADAS,,
product.product_11035,623,SERVICIOS COMERCIALES AL POR MENOR POR PEDIDO POSTAL,,
product.product_11036,6231,"SERVICIOS COMERCIALES AL POR MENOR DE GRANOS, PRODUCTOS AGRICOLAS Y PARA ANIMALES VIVOS",,
product.product_11037,62311,"SERVICIOS COMERCIALES AL POR MENOR DE GRANOS, SEMILLAS Y FRUTAS OLEAGINOSAS, SEMILLAS, Y FORRAJES (ALIMENTO PARA ANIMALES) POR PEDIDO POSTAL",,
product.product_11038,62311,"SERVICIOS COMERCIALES AL POR MENOR DE GRANOS, SEMILLAS Y FRUTAS OLEAGINOSAS, SEMILLAS, Y FORRAJES (ALIMENTO PARA ANIMALES) POR PEDIDO POSTAL",,
product.product_11039,62311.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE GRANOS, SEMILLAS Y FRUTAS OLEAGINOSAS, SEMILLAS, Y FORRAJES (ALIMENTO PARA ANIMALES) POR PEDIDO POSTAL",,
product.product_11040,62312,SERVICIOS COMERCIALES AL POR MENOR DE FLORES Y PLANTAS POR PEDIDO POSTAL,,
product.product_11041,62312,SERVICIOS COMERCIALES AL POR MENOR DE FLORES Y PLANTAS POR PEDIDO POSTAL,,
product.product_11042,62312.00.1,SERVICIOS COMERCIALES AL POR MENOR DE FLORES Y PLANTAS POR PEDIDO POSTAL,,
product.product_11043,62314,"SERVICIOS COMERCIALES AL POR MENOR DE ANIMALES VIVOS, INCLUIDOS LOS ANIMALES DOMESTICOS, POR PEDIDO POSTAL",,
product.product_11044,62314,"SERVICIOS COMERCIALES AL POR MENOR DE ANIMALES VIVOS, INCLUIDOS LOS ANIMALES DOMESTICOS, POR PEDIDO POSTAL",,
product.product_11045,62314.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE ANIMALES VIVOS, INCLUIDOS LOS ANIMALES DOMESTICOS, POR PEDIDO POSTAL",,
product.product_11046,62315,"SERVICIOS COMERCIALES AL POR MENOR DE CUEROS, PIELES, Y CUERO CURTIDO POR PEDIDO POSTAL",,
product.product_11047,62315,"SERVICIOS COMERCIALES AL POR MENOR DE CUEROS, PIELES, Y CUERO CURTIDO POR PEDIDO POSTAL",,
product.product_11048,62315.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE CUEROS, PIELES, Y CUERO CURTIDO POR PEDIDO POSTAL",,
product.product_11049,62319,SERVICIOS COMERCIALES AL POR MENOR DE MATERIAS PRIMAS AGRICOLAS N.C.P. POR PEDIDO POSTAL,,
product.product_11050,62319,SERVICIOS COMERCIALES AL POR MENOR DE MATERIAS PRIMAS AGRICOLAS N.C.P. POR PEDIDO POSTAL,,
product.product_11051,62319.00.1,SERVICIOS COMERCIALES AL POR MENOR DE MATERIAS PRIMAS AGRICOLAS N.C.P. POR PEDIDO POSTAL,,
product.product_11052,6232,SERVICIOS COMERCIALES AL POR MENOR DE COMIDAS BEBIDA Y TABACO POR PEDIDO POSTAL,,
product.product_11053,62321,SERVICIOS COMERCIALES AL POR MENOR DE FRUTAS Y LEGUMBRES POR PEDIDO POSTAL,,
product.product_11054,62321,SERVICIOS COMERCIALES AL POR MENOR DE FRUTAS Y LEGUMBRES POR PEDIDO POSTAL,,
product.product_11055,62321.00.1,SERVICIOS COMERCIALES AL POR MENOR DE FRUTAS Y LEGUMBRES POR PEDIDO POSTAL,,
product.product_11056,62322,"SERVICIOS COMERCIALES AL POR MENOR  DE PRODUCTOS LACTEOS, HUEVOS, ACEITES Y GRASAS COMESTIBLES POR PEDIDO POSTAL",,
product.product_11057,62322,"SERVICIOS COMERCIALES AL POR MENOR  DE PRODUCTOS LACTEOS, HUEVOS, ACEITES Y GRASAS COMESTIBLES POR PEDIDO POSTAL",,
product.product_11058,62322.00.1,"SERVICIOS COMERCIALES AL POR MENOR  DE PRODUCTOS LACTEOS, HUEVOS, ACEITES Y GRASAS COMESTIBLES POR PEDIDO POSTAL",,
product.product_11059,62323,"SERVICIOS COMERCIALES AL POR MENOR DE CARNE, AVES Y PRODUCTOS DE CAZA POR PEDIDO POSTAL",,
product.product_11060,62323,"SERVICIOS COMERCIALES AL POR MENOR DE CARNE, AVES Y PRODUCTOS DE CAZA POR PEDIDO POSTAL",,
product.product_11061,62323.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE CARNE, AVES Y PRODUCTOS DE CAZA POR PEDIDO POSTAL",,
product.product_11062,62324,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE LA PESCA Y OTROS PRODUCTOS DEL MAR POR PEDIDO POSTAL,,
product.product_11063,62324,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE LA PESCA Y OTROS PRODUCTOS DEL MAR POR PEDIDO POSTAL,,
product.product_11064,62324.00.1,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE LA PESCA Y OTROS PRODUCTOS DEL MAR POR PEDIDO POSTAL,,
product.product_11065,62325,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE REPOSTERIA Y PANADERIA POR PEDIDO POSTAL,,
product.product_11066,62325,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE REPOSTERIA Y DE PANADERIA POR PEDIDO POSTAL,,
product.product_11067,62325.00.1,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE REPOSTERIA Y DE PANADERIA POR PEDIDO POSTAL,,
product.product_11068,62326,SERVICIOS COMERCIALES AL POR MENOR DE BEBIDAS POR PEDIDO POSTAL,,
product.product_11069,62326,SERVICIOS COMERCIALES AL POR MENOR DE BEBIDAS POR PEDIDO POSTAL,,
product.product_11070,62326.00.1,SERVICIOS COMERCIALES AL POR MENOR DE BEBIDAS POR PEDIDO POSTAL,,
product.product_11071,62326.01,SERVICIOS COMERCIALES  AL  POR MENOR DE BEBIDAS NO ALCOHÓLICAS POR PEDIDO POSTAL,,
product.product_11072,62327,"SERVICIOS COMERCIALES AL POR MENOR DE CAFE, TE, CACAO Y ESPECIAS POR PEDIDO POSTAL",,
product.product_11073,62327,"SERVICIOS COMERCIALES AL POR MENOR DE CAFE, TE, CACAO Y ESPECIAS POR PEDIDO POSTAL",,
product.product_11074,62327.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE CAFE, TE, CACAO Y ESPECIAS POR PEDIDO POSTAL",,
product.product_11075,62328,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DEL TABACO POR PEDIDO POSTAL,,
product.product_11076,62328,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DEL TABACO POR PEDIDO POSTAL,,
product.product_11077,62328.00.1,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DEL TABACO POR PEDIDO POSTAL,,
product.product_11078,62329,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS COMESTIBLES  N.C.P. POR PEDIDO POSTAL,,
product.product_11079,62329,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS COMESTIBLES  N.C.P. POR PEDIDO POSTAL,,
product.product_11080,62329.00.1,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS COMESTIBLES  N.C.P. POR PEDIDO POSTAL,,
product.product_11081,6233,SERVICIOS COMERCIALES AL POR MENOR DE TEXTILES ROPA Y CALZADO POR PEDIDO POSTAL,,
product.product_11082,62331,SERVICIOS COMERCIALES AL POR MENOR DE HILADOS Y TEJIDOS POR PEDIDO POSTAL,,
product.product_11083,62331,SERVICIOS COMERCIALES AL POR MENOR DE HILADOS Y TEJIDOS POR PEDIDO POSTAL,,
product.product_11084,62331.00.1,SERVICIOS COMERCIALES AL POR MENOR DE HILADOS Y TEJIDOS POR PEDIDO POSTAL,,
product.product_11085,62332,"SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE LENCERIA PARA EL HOGAR, CORTINAS, VISILLOS Y DIVERSOS ARTICULOS DOMESTICOS CONFECCIONADOS CON MATERIALES TEXTILES POR PEDIDO POSTAL",,
product.product_11086,62332,"SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE LENCERIA PARA EL HOGAR, CORTINAS, VISILLOS Y DIVERSOS ARTICULOS DOMESTICOS CONFECCIONADOS CON MATERIALES TEXTILES POR PEDIDO POSTAL",,
product.product_11087,62332.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE LENCERIA PARA EL HOGAR, CORTINAS, VISILLOS Y DIVERSOS ARTICULOS DOMESTICOS CONFECCIONADOS CON MATERIALES TEXTILES POR PEDIDO POSTAL",,
product.product_11088,62333,"SERVICIOS COMERCIALES AL POR MENOR DE PRENDAS DE VESTIR, ARTICULOS DE PELETERIA Y ACCESORIOS DEL VESTIDO POR PEDIDO POSTAL",,
product.product_11089,62333,"SERVICIOS COMERCIALES AL POR MENOR DE PRENDAS DE VESTIR, ARTICULOS DE PELETERIA Y ACCESORIOS DEL VESTIDO POR PEDIDO POSTAL",,
product.product_11090,62333.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE PRENDAS DE VESTIR, ARTICULOS DE PELETERIA Y ACCESORIOS DEL VESTIDO POR PEDIDO POSTAL",,
product.product_11091,62334,SERVICIOS COMERCIALES AL POR MENOR DE CALZADO POR PEDIDO POSTAL,,
product.product_11092,62334,SERVICIOS COMERCIALES AL POR MENOR DE CALZADO POR PEDIDO POSTAL,,
product.product_11093,62334.00.1,SERVICIOS COMERCIALES AL POR MENOR DE CALZADO POR PEDIDO POSTAL,,
product.product_11094,6234,SERVICIOS COMERCIALES AL POR MENOR DE MUEBLES PARA EL HOGAR POR PEDIDO POSTAL,,
product.product_11095,62341,SERVICIOS COMERCIALES AL POR MENOR DE MUEBLES PARA EL HOGAR POR PEDIDO POSTAL,,
product.product_11096,62341,SERVICIOS COMERCIALES AL POR MENOR DE MUEBLES PARA EL HOGAR POR PEDIDO POSTAL,,
product.product_11097,62341.00.1,SERVICIOS COMERCIALES AL POR MENOR DE MUEBLES PARA EL HOGAR POR PEDIDO POSTAL,,
product.product_11098,62342,"SERVICIOS COMERCIALES AL POR MENOR DE EQUIPO DE RADIO Y TELEVISION, INSTRUMENTOS MUSICALES  Y DISCOS, PARTITURAS Y CINTAS GRAVADAS  POR PEDIDO POSTAL",,
product.product_11099,62342,"SERVICIOS COMERCIALES AL POR MENOR DE EQUIPO DE RADIO Y TELEVISION, INSTRUMENTOS MUSICALES  Y DISCOS, PARTITURAS Y CINTAS GRAVADAS  POR PEDIDO POSTAL",,
product.product_11100,62342.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE EQUIPO DE RADIO Y TELEVISION, INSTRUMENTOS MUSICALES  Y DISCOS, PARTITURAS Y CINTAS GRAVADAS  POR PEDIDO POSTAL",,
product.product_11101,62342.01,"SERVICIOS COMERCIALES AL POR MENOR DE  INSTRUMENTOS MUSICALES Y DISCOS, PARTITURAS Y CINTAS GRABADAS, POR PEDIDO POSTAL",,
product.product_11102,62343,SERVICIOS COMERCIALES AL POR MENOR DE APARATOS Y MATERIAL DE ILUMINACION POR PEDIDO POSTAL,,
product.product_11103,62343,SERVICIOS COMERCIALES AL POR MENOR DE APARATOS Y MATERIAL DE ILUMINACION POR PEDIDO POSTAL,,
product.product_11104,62343.00.1,SERVICIOS COMERCIALES AL POR MENOR DE APARATOS Y MATERIAL DE ILUMINACION POR PEDIDO POSTAL,,
product.product_11105,62344,SERVICIOS COMERCIALES AL POR MENOR DE APARATOS DE USO DOMESTICO POR PEDIDO POSTAL,,
product.product_11106,62344,SERVICIOS COMERCIALES AL POR MENOR DE APARATOS DE USO DOMESTICO POR PEDIDO POSTAL,,
product.product_11107,62344.00.1,SERVICIOS COMERCIALES AL POR MENOR DE APARATOS DE USO DOMESTICO POR PEDIDO POSTAL,,
product.product_11108,62345,"SERVICIOS COMERCIALES AL POR MENOR DE UTENCILLOS DIVERSOS DE USO DOMESTICO, CUBERTERIA, ARTICULOS DE LOZA, VIDRIO, PORCELANA Y CERAMICA POR PEDIDO POSTAL",,
product.product_11109,62345,"SERVICIOS COMERCIALES AL POR MENOR DE UTENCILLOS DIVERSOS DE USO DOMESTICO, CUBERTERIA, ARTICULOS DE LOZA, VIDRIO, PORCELANA Y CERAMICA POR PEDIDO POSTAL",,
product.product_11110,62345.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE UTENCILLOS DIVERSOS DE USO DOMESTICO, CUBERTERIA, ARTICULOS DE LOZA, VIDRIO, PORCELANA Y CERAMICA POR PEDIDO POSTAL",,
product.product_11111,62346,"SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE MIMBRE, CORCHO, TONELERIA Y OTROS ARTICULOS DE MADERA POR PEDIDO POSTAL",,
product.product_11112,62346,"SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE MIMBRE, CORCHO, TONELERIA Y OTROS ARTICULOS DE MADERA POR PEDIDO POSTAL",,
product.product_11113,62346.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE MIMBRE, CORCHO, TONELERIA Y OTROS ARTICULOS DE MADERA POR PEDIDO POSTAL",,
product.product_11114,62349,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS Y EQUIPO DOMESTICO N.C.P. POR PEDIDO POSTAL,,
product.product_11115,62349,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS Y EQUIPO DOMESTICO N.C.P. POR PEDIDO POSTAL,,
product.product_11116,62349.00.1,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS Y EQUIPO DOMESTICO N.C.P. POR PEDIDO POSTAL,,
product.product_11117,6235,"SERVICIOS COMERCIALES AL POR MENOR DE LIBROS, REVISTAS, PERIODICOS, ARTICULOS DE ESCRITORIO Y PRODUCTOS MISCELANEOS POR PEDIDO POSTAL",,
product.product_11118,62351,"SERVICIOS COMERCIALES AL POR MENOR DE LIBROS, REVISTAS, PERIODICOS Y ARTICULOS DE ESCRITORIO POR PEDIDO POSTAL",,
product.product_11119,62351,"SERVICIOS COMERCIALES AL POR MENOR DE LIBROS, REVISTAS, PERIODICOS Y ARTICULOS DE ESCRITORIO POR PEDIDO POSTAL",,
product.product_11120,62351.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE LIBROS, REVISTAS, PERIODICOS Y ARTICULOS DE ESCRITORIO POR PEDIDO POSTAL",,
product.product_11121,62352,"SERVICIOS COMERCIALES AL POR MENOR  DE EQUIPO FOTOGRAFICO, OPTICO Y DE PRECISION POR PEDIDO POSTAL",,
product.product_11122,62352,"SERVICIOS COMERCIALES AL POR MENOR  DE EQUIPO FOTOGRAFICO, OPTICO Y DE PRECISION POR PEDIDO POSTAL",,
product.product_11123,62352.00.1,"SERVICIOS COMERCIALES AL POR MENOR  DE EQUIPO FOTOGRAFICO, OPTICO Y DE PRECISION POR PEDIDO POSTAL",,
product.product_11124,62353,SERVICIOS COMERCIALES AL POR MENOR DE JUEGOS Y JUGUETES POR PEDIDO POSTAL,,
product.product_11125,62353,SERVICIOS COMERCIALES AL POR MENOR DE JUEGOS Y JUGUETES POR PEDIDO POSTAL,,
product.product_11126,62353.00.1,SERVICIOS COMERCIALES AL POR MENOR DE JUEGOS Y JUGUETES POR PEDIDO POSTAL,,
product.product_11127,62354,SERVICIOS COMERCIALES AL POR MENOR DE RELOJES Y JOYAS POR PEDIDO POSTAL,,
product.product_11128,62354,SERVICIOS COMERCIALES AL POR MENOR DE RELOJES Y JOYAS POR PEDIDO POSTAL,,
product.product_11129,62354.00.1,SERVICIOS COMERCIALES AL POR MENOR DE RELOJES Y JOYAS POR PEDIDO POSTAL,,
product.product_11130,62355,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE DEPORTE ( INCLUIDAS LAS BICICLETAS) POR PEDIDO POSTAL,,
product.product_11131,62355,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE DEPORTE ( INCLUIDAS LAS BICICLETAS) POR PEDIDO POSTAL,,
product.product_11132,62355.00.1,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE DEPORTE ( INCLUIDAS LAS BICICLETAS) POR PEDIDO POSTAL,,
product.product_11133,62356,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE CUERO Y ACCESORIOS PARA VIAJE POR PEDIDO POSTAL,,
product.product_11134,62356,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE CUERO Y ACCESORIOS PARA VIAJE POR PEDIDO POSTAL,,
product.product_11135,62356.00.1,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE CUERO Y ACCESORIOS PARA VIAJE POR PEDIDO POSTAL,,
product.product_11136,62359,SERVICIOS COMERCIALES AL POR MENOR DE BIENES DE CONSUMO DIVERSOS N.C.P. POR PEDIDO POSTAL,,
product.product_11137,62359,SERVICIOS COMERCIALES AL POR MENOR DE BIENES DE CONSUMO DIVERSOS N.C.P. POR PEDIDO POSTAL,,
product.product_11138,62359.00.1,SERVICIOS COMERCIALES AL POR MENOR DE BIENES DE CONSUMO DIVERSOS N.C.P. POR PEDIDO POSTAL,,
product.product_11139,62359.01,SERVICIO COMERCIAL AL POR MENOR DE EQUIPO Y MATERIALES PARA REPARACIONES Y TRABAJOS CASEROS POR PEDIDO POSTAL,,
product.product_11140,62359.02,"SERVICIO COMERCIAL AL POR MENOR DE DIVERSOS ARTÍCULOS CONSIDERADOS COMO RECUERDOS: TARJETAS DE FELICITACIÓN, PEQUEÑOS OBJETOS DE ARTE Y OTROS ARTÍCULOS DE REGALO POR PEDIDO POSTAL",,
product.product_11141,62359.03,SERVICIO COMERCIAL AL POR MENOR DE APARATOS Y EQUIPO DE COMUNICACIÓN (INCLUSO PARTES Y PIEZAS) POR PEDIDO DE POSTAL,,
product.product_11142,6236,SERVICIOS COMERCIALES AL POR MENOR DE MATERIALES DE CONSTRUCCION Y VIDRIO PLANO POR PEDIDO POSTAL,,
product.product_11143,62361,SERVICIOS COMERCIALES AL POR MENOR DE MATERIALES DE CONSTRUCCION Y VIDRIO PLANO POR PEDIDO POSTAL,,
product.product_11144,62361,SERVICIOS COMERCIALES AL POR MENOR DE MATERIALES DE CONSTRUCCION Y VIDRIO PLANO POR PEDIDO POSTAL,,
product.product_11145,62361.00.1,SERVICIOS COMERCIALES AL POR MENOR DE MATERIALES DE CONSTRUCCION Y VIDRIO PLANO POR PEDIDO POSTAL,,
product.product_11146,62362,"SERVICIOS COMERCIALES AL POR MENOR DE APARATOS, MATERIALES Y EQUIPO SANITARIO DE CERAMICA POR PEDIDO POSTAL",,
product.product_11147,62362,"SERVICIOS COMERCIALES AL POR MENOR DE APARATOS, MATERIALES Y EQUIPO SANITARIO DE CERAMICA POR PEDIDO POSTAL",,
product.product_11148,62362.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE APARATOS, MATERIALES Y EQUIPO SANITARIO DE CERAMICA POR PEDIDO POSTAL",,
product.product_11149,62363,SERVICIOS COMERCIALES AL POR MENOR  DE PAPEL DE EMPAPELAR PAREDES Y REVESTIMIENTO DE SUELOS POR PEDIDO POSTAL,,
product.product_11150,62363,SERVICIOS COMERCIALES AL POR MENOR  DE PAPEL DE EMPAPELAR PAREDES Y REVESTIMIENTO DE SUELOS POR PEDIDO POSTAL,,
product.product_11151,62363.00.1,SERVICIOS COMERCIALES AL POR MENOR  DE PAPEL DE EMPAPELAR PAREDES Y REVESTIMIENTO DE SUELOS POR PEDIDO POSTAL,,
product.product_11152,62364,"SERVICIOS COMERCIALES AL POR MENOR DE PINTURAS, BARNICES Y LACAS POR  PEDIDO POSTAL",,
product.product_11153,62364,"SERVICIOS COMERCIALES AL POR MENOR DE PINTURAS, BARNICES Y LACAS POR PEDIDO POSTAL",,
product.product_11154,62364.00.1,"SERVICIOS COMERCIALES AL POR MENOR DE PINTURAS, BARNICES Y LACAS POR PEDIDO POSTAL",,
product.product_11155,62365,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE FERRETERIA Y HERRAMIENTAS POR PEDIDO POSTAL,,
product.product_11156,62365,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE FERRETERIA Y HERRAMIENTAS POR PEDIDO POSTAL,,
product.product_11157,62365.00.1,SERVICIOS COMERCIALES AL POR MENOR DE ARTICULOS DE FERRETERIA Y HERRAMIENTAS POR PEDIDO POSTAL,,
product.product_11158,6237,"SERVICIOS COMERCIALES AL POR MENOR DE ABONOS, PRODUCTOS AGROQUIMICOS Y PRODUCTOS FARMACEUTICOS POR PEDIDO POSTAL",,
product.product_11159,62372,SERVICIOS COMERCIALES AL POR MENOR DE ABONOS Y PRODUCTOS AGROQUIMICOS POR PEDIDO POSTAL,,
product.product_11160,62372,SERVICIOS COMERCIALES AL POR MENOR DE ABONOS Y PRODUCTOS AGROQUIMICOS POR PEDIDO POSTAL,,
product.product_11161,62372.00.1,SERVICIOS COMERCIALES AL POR MENOR DE ABONOS Y PRODUCTOS AGROQUIMICOS POR PEDIDO POSTAL,,
product.product_11162,62373,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS FARMACEUTICOS  Y MEDICOS POR PEDIDO POSTAL,,
product.product_11163,62373,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS FARMACEUTICOS  Y MEDICOS POR PEDIDO POSTAL,,
product.product_11164,62373.00.1,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS FARMACEUTICOS  Y MEDICOS POR PEDIDO POSTAL,,
product.product_11165,62374,SERVICIOS COMERCIALES AL POR MENOR DE INSTRUMENTOS QUIRURGICOS Y ORTOPEDICOS  POR PEDIDO POSTAL,,
product.product_11166,62374,SERVICIOS COMERCIALES AL POR MENOR DE INSTRUMENTOS QUIRURGICOS Y ORTOPEDICOS  POR PEDIDO POSTAL,,
product.product_11167,62374.00.1,SERVICIOS COMERCIALES AL POR MENOR DE INSTRUMENTOS QUIRURGICOS Y ORTOPEDICOS  POR PEDIDO POSTAL,,
product.product_11168,62375,SERVICIOS COMERCIALES AL POR MENOR  DE ARTICULOS DE PERFUMERIA COSMETICOS Y JABONES  DE TOCADOR POR PEDIDO POSTAL,,
product.product_11169,62375,SERVICIOS COMERCIALES AL POR MENOR  DE ARTICULOS DE PERFUMERIA COSMETICOS Y JABONES  DE TOCADOR POR PEDIDO POSTAL,,
product.product_11170,62375.00.1,SERVICIOS COMERCIALES AL POR MENOR  DE ARTICULOS DE PERFUMERIA COSMETICOS Y JABONES  DE TOCADOR POR PEDIDO POSTAL,,
product.product_11171,62376,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE LIMPIEZA POR PEDIDO POSTAL,,
product.product_11172,62376,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE LIMPIEZA POR PEDIDO POSTAL,,
product.product_11173,62376.00.1,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS DE LIMPIEZA POR PEDIDO POSTAL,,
product.product_11174,6238,"SERVICIOS COMERCIALES AL POR MENOR DE VEHICULOS DE MOTOR, MAQUINARIA EQUIPO Y SUMINISTRO POR PEDIDO POSTAL",,
product.product_11175,62381,"SERVICIOS COMERCIALES AL POR MENOR DE VEHICULOS DE MOTOR, MOTOCICLETAS, VEHICULOS PARA NIEVE Y REPUESTOS Y ACCESORIOS  AFINES POR PEDIDO POSTAL",,
product.product_11176,62381,"SERVICIOS COMERCIALES AL POR MENOR DE VEHICULOS DE MOTOR, MOTOCICLETAS, VEHICULOS PARA NIEVE Y REPUESTOS Y ACCESORIOS  AFINES POR PEDIDO POSTAL",,
